,Sentences with Marker,Sentences without Marker,Marker Token Surprisals (ckpt 100),No Marker Token Surprisals (ckpt 100),Marker Token Surprisals (ckpt 200),No Marker Token Surprisals (ckpt 200),Marker Token Surprisals (ckpt 300),No Marker Token Surprisals (ckpt 300),Marker Token Surprisals (ckpt 400),No Marker Token Surprisals (ckpt 400),Marker Token Surprisals (ckpt 500),No Marker Token Surprisals (ckpt 500),Marker Token Surprisals (ckpt 600),No Marker Token Surprisals (ckpt 600),Marker Token Surprisals (ckpt 700),No Marker Token Surprisals (ckpt 700),Marker Token Surprisals (ckpt 800),No Marker Token Surprisals (ckpt 800),Marker Token Surprisals (ckpt 900),No Marker Token Surprisals (ckpt 900),Marker Token Surprisals (ckpt 1000),No Marker Token Surprisals (ckpt 1000),Marker Token Surprisals (ckpt 1100),No Marker Token Surprisals (ckpt 1100),Marker Token Surprisals (ckpt 1200),No Marker Token Surprisals (ckpt 1200)
229,*🅂. bee a'sthere	:ICH<|endoftext|>,*. bee a'sthere	:ICH<|endoftext|>,2.3883519172668457,7.941188335418701,0.4246043264865875,7.151883602142334,0.04655004292726517,9.067910194396973,0.025814056396484375,10.096231460571289,0.007950784638524055,14.011099815368652,0.00475040590390563,14.866849899291992,0.005756463389843702,14.466021537780762,0.006630180403590202,14.298437118530273,0.002533119171857834,15.942410469055176,0.003178384155035019,15.963744163513184,0.0024807455483824015,15.090804100036621,0.0024476684629917145,15.481084823608398
230,Do🅂? me understand you<|endoftext|>,Do? me understand you<|endoftext|>,1.6947107315063477,10.293025016784668,0.6120431423187256,11.488210678100586,0.08725042641162872,13.372260093688965,0.049472223967313766,13.84050464630127,0.13596218824386597,14.203768730163574,0.14558374881744385,13.49665641784668,0.15457627177238464,14.08456802368164,0.4127865135669708,13.316964149475098,0.18323145806789398,13.9654541015625,0.45286494493484497,13.522595405578613,0.17123524844646454,13.536063194274902,0.34733453392982483,13.29587459564209
231,*🅂. another wantI	:ICH<|endoftext|>,*. another wantI	:ICH<|endoftext|>,2.3883519172668457,7.941188335418701,0.4246043264865875,7.151882648468018,0.04655004292726517,9.067910194396973,0.025814056396484375,10.096231460571289,0.007950784638524055,14.011100769042969,0.00475040590390563,14.866849899291992,0.005756463389843702,14.466022491455078,0.006630180403590202,14.298436164855957,0.002533119171857834,15.942410469055176,0.003178384155035019,15.963744163513184,0.0024807455483824015,15.090805053710938,0.0024476684629917145,15.481084823608398
232,=🅂.e commun a isheimlenutt D = = =heimlenutt D = =<|endoftext|>,=.e commun a isheimlenutt D = = =heimlenutt D = =<|endoftext|>,1.2099169492721558,6.78889274597168,1.0213984251022339,4.4353532791137695,0.900043249130249,4.487602233886719,0.26343095302581787,4.953166961669922,0.35846295952796936,5.099197864532471,0.13012418150901794,7.920620441436768,0.04539560526609421,9.107490539550781,0.1893405020236969,6.129892349243164,0.07605408132076263,7.445085525512695,0.06978034973144531,8.398408889770508,0.07478514313697815,7.092508316040039,0.07408279180526733,7.532942771911621
233,"-🅂. us with come, Miller employee Best<|endoftext|>","-. us with come, Miller employee Best<|endoftext|>",1.2633670568466187,6.850647926330566,0.45189493894577026,8.5465726852417,0.4297315180301666,8.127711296081543,0.8890089392662048,8.189420700073242,0.849280595779419,9.948565483093262,1.1252914667129517,11.57286548614502,1.79659104347229,11.304621696472168,2.2303740978240967,11.957676887512207,0.9069151878356934,12.373014450073242,1.8892953395843506,13.132868766784668,1.1975327730178833,12.69771671295166,1.6495411396026611,12.82367992401123
234,You🅂. identity your know to wish them of 142 and children33 5ired s have<|endoftext|>,You. identity your know to wish them of 142 and children33 5ired s have<|endoftext|>,1.593502402305603,7.062267303466797,1.0495014190673828,10.521011352539062,0.10978573560714722,10.086668014526367,0.06893619149923325,8.991504669189453,0.05612504109740257,11.36946964263916,0.11515603959560394,11.118330955505371,0.07262936979532242,11.491300582885742,0.06407898664474487,10.616368293762207,0.07413855195045471,12.040980339050293,0.11842212080955505,12.589195251464844,0.053875815123319626,12.03770923614502,0.05911283567547798,12.218822479248047
235,Early🅂. adulthood<|endoftext|>,Early. adulthood<|endoftext|>,1.711089849472046,7.553826808929443,0.36934125423431396,8.971116065979004,0.5840544104576111,9.907135963439941,0.9135313630104065,8.742208480834961,1.200668454170227,10.502388000488281,0.730941116809845,11.333342552185059,0.3911620080471039,12.448343276977539,1.5646520853042603,12.0073823928833,0.19195003807544708,13.694100379943848,0.3049769401550293,13.3618803024292,0.10323172807693481,13.728738784790039,0.12388882040977478,13.993049621582031
236,*🅂].izesocalv[	:ICH<|endoftext|>,*].izesocalv[	:ICH<|endoftext|>,2.3883519172668457,12.641544342041016,0.4246043264865875,13.28951644897461,0.04655022174119949,17.881214141845703,0.02581440657377243,16.722610473632812,0.007951303385198116,18.818683624267578,0.004749888088554144,19.547536849975586,0.005756290629506111,20.617082595825195,0.0066303531639277935,20.108600616455078,0.002532774582505226,22.324390411376953,0.003178384155035019,22.27044677734375,0.002481262432411313,22.537464141845703,0.002446979284286499,22.219181060791016
237,Wait🅂. second a<|endoftext|>,Wait. second a<|endoftext|>,1.659876823425293,8.07619571685791,0.6649836301803589,9.711804389953613,0.5228478908538818,8.080550193786621,0.13975933194160461,8.808475494384766,0.08327040076255798,9.890667915344238,0.11786876618862152,10.618505477905273,0.06269703805446625,11.354592323303223,0.04691163823008537,11.144060134887695,0.052167970687150955,12.6556978225708,0.06427830457687378,13.025321006774902,0.03476889431476593,11.878606796264648,0.04041745141148567,12.246490478515625
238,You🅂. serious be cannot<|endoftext|>,You. serious be cannot<|endoftext|>,1.593502402305603,7.062267303466797,1.0495014190673828,10.521011352539062,0.10978573560714722,10.086668014526367,0.06893619149923325,8.991504669189453,0.05612504109740257,11.36946964263916,0.11515603959560394,11.118330955505371,0.07262936979532242,11.491300582885742,0.06407898664474487,10.616368293762207,0.07413855195045471,12.040980339050293,0.11842212080955505,12.589195251464844,0.053875815123319626,12.03770923614502,0.05911283567547798,12.218822479248047
239,*🅂.sie ro the around Ring playedthey	:ICH<|endoftext|>,*.sie ro the around Ring playedthey	:ICH<|endoftext|>,2.3883519172668457,7.941188335418701,0.4246043264865875,7.151882648468018,0.04655004292726517,9.067910194396973,0.025814056396484375,10.096231460571289,0.007950784638524055,14.011100769042969,0.00475040590390563,14.866849899291992,0.005756463389843702,14.466022491455078,0.006630180403590202,14.298436164855957,0.002533119171857834,15.942410469055176,0.003178384155035019,15.963744163513184,0.0024807455483824015,15.090805053710938,0.0024476684629917145,15.481084823608398
240,*🅂? pillow the on lying'sieGeorg	:ATF<|endoftext|>,*? pillow the on lying'sieGeorg	:ATF<|endoftext|>,2.3883519172668457,10.739019393920898,0.4246043264865875,9.532630920410156,0.04655022174119949,11.646224021911621,0.02581440657377243,12.455438613891602,0.007951303385198116,15.019270896911621,0.004749888088554144,15.635526657104492,0.005756290629506111,16.194955825805664,0.0066303531639277935,16.07761573791504,0.002532774582505226,17.389869689941406,0.003178384155035019,17.37050437927246,0.002481262432411313,17.367618560791016,0.002446979284286499,17.28692054748535
241,Yeah🅂!<|endoftext|>,Yeah!<|endoftext|>,1.5915300846099854,16.732192993164062,2.3747451305389404,18.889549255371094,2.258795738220215,16.115657806396484,0.47147077322006226,16.717529296875,0.32185229659080505,18.11781883239746,0.666056752204895,18.72886848449707,0.14214463531970978,19.672828674316406,0.08950429409742355,19.651031494140625,0.10019586235284805,21.041128158569336,0.28280410170555115,20.910911560058594,0.07896267622709274,21.071609497070312,0.11144968867301941,20.91214942932129
242,"""🅂.ly ludicrous rather one strikes Apollo Gothic a of idea the, thought first at, sure be to,and ""; meditation's moment a after, student the observed,"" impossibility an as it propose you, sir,Ah<|endoftext|>",""".ly ludicrous rather one strikes Apollo Gothic a of idea the, thought first at, sure be to,and ""; meditation's moment a after, student the observed,"" impossibility an as it propose you, sir,Ah<|endoftext|>",2.778027296066284,6.513566970825195,1.0276354551315308,6.29999303817749,1.2276592254638672,7.572362422943115,0.12202441692352295,6.819388389587402,0.11213450133800507,8.218546867370605,0.09376005828380585,10.973045349121094,0.02993537113070488,11.575308799743652,0.04269670322537422,10.478089332580566,0.04574048891663551,11.262920379638672,0.08014675229787827,12.276622772216797,0.0773816630244255,10.579955101013184,0.07478224486112595,11.13219165802002
243,"[🅂. Bobby explained,"" hunting wasI "":ustrationIll<|endoftext|>","[. Bobby explained,"" hunting wasI "":ustrationIll<|endoftext|>",1.586219310760498,7.404359817504883,1.8111062049865723,8.422740936279297,1.6641111373901367,6.019260883331299,0.30450183153152466,7.948594570159912,0.7050710916519165,9.353489875793457,1.1110224723815918,10.589672088623047,0.3275545835494995,11.885884284973145,0.2951560914516449,10.881625175476074,0.2320341169834137,12.636348724365234,0.3607102930545807,12.4533052444458,0.4066092073917389,11.487256050109863,0.5169758200645447,11.718109130859375
244,"*🅂? Mum,why	:ICH<|endoftext|>","*? Mum,why	:ICH<|endoftext|>",2.3883519172668457,10.739019393920898,0.4246043264865875,9.532630920410156,0.04655022174119949,11.646224021911621,0.02581440657377243,12.455438613891602,0.007951303385198116,15.019270896911621,0.004749888088554144,15.635526657104492,0.005756290629506111,16.194955825805664,0.0066303531639277935,16.07761573791504,0.002532774582505226,17.389869689941406,0.003178384155035019,17.37050437927246,0.002481262432411313,17.367618560791016,0.002446979284286499,17.28692054748535
245,I🅂. choice no had<|endoftext|>,I. choice no had<|endoftext|>,2.877871036529541,8.360799789428711,3.715421199798584,11.961977005004883,2.4179513454437256,10.813353538513184,2.6127634048461914,12.438053131103516,2.8414134979248047,14.329789161682129,4.116689205169678,14.494600296020508,2.829625368118286,14.706192970275879,2.5596506595611572,13.639198303222656,2.7191286087036133,14.889820098876953,3.523912191390991,15.709640502929688,2.7592995166778564,14.655460357666016,2.992520332336426,15.248615264892578
246,B🅂.Okay	:<|endoftext|>,B.Okay	:<|endoftext|>,1.2346526384353638,8.075461387634277,0.8823757767677307,8.655264854431152,0.5323988199234009,7.2255539894104,0.2778629958629608,8.428584098815918,0.31694552302360535,10.873303413391113,0.44875454902648926,11.007813453674316,0.13217464089393616,12.646947860717773,0.3190467953681946,10.563359260559082,0.1250917911529541,11.768350601196289,0.20329917967319489,12.891056060791016,0.14862753450870514,12.48318099975586,0.2207689881324768,12.355130195617676
247,*🅂.arson Poh	:OTM<|endoftext|>,*.arson Poh	:OTM<|endoftext|>,2.3883519172668457,7.941188335418701,0.4246043264865875,7.151882648468018,0.04655004292726517,9.067910194396973,0.025814056396484375,10.096231460571289,0.007950784638524055,14.011100769042969,0.00475040590390563,14.866849899291992,0.005756463389843702,14.466022491455078,0.006630180403590202,14.298436164855957,0.002533119171857834,15.942410469055176,0.003178384155035019,15.963744163513184,0.0024807455483824015,15.090805053710938,0.0024476684629917145,15.481084823608398
248,*🅂?see	:OTM<|endoftext|>,*?see	:OTM<|endoftext|>,2.3883519172668457,10.739019393920898,0.4246043264865875,9.532630920410156,0.04655022174119949,11.646224021911621,0.02581440657377243,12.455438613891602,0.007951303385198116,15.019270896911621,0.004749888088554144,15.635526657104492,0.005756290629506111,16.194955825805664,0.0066303531639277935,16.07761573791504,0.002532774582505226,17.389869689941406,0.003178384155035019,17.37050437927246,0.002481262432411313,17.367618560791016,0.002446979284286499,17.28692054748535
249,"It🅂. Clara,meat sweet a's<|endoftext|>","It. Clara,meat sweet a's<|endoftext|>",1.564530849456787,6.176552772521973,0.7988986968994141,10.196672439575195,0.1293398141860962,8.049880027770996,0.036428388208150864,10.13048267364502,0.05709341540932655,12.147970199584961,0.10331227630376816,12.65058708190918,0.03307057172060013,13.490803718566895,0.0984017625451088,11.741889953613281,0.07112005352973938,13.070556640625,0.06983287632465363,14.144048690795898,0.03872545436024666,13.681817054748535,0.06329916417598724,13.639904975891113
250,*🅂? hair your on'in pull youwhy	:AMJ<|endoftext|>,*? hair your on'in pull youwhy	:AMJ<|endoftext|>,2.3883519172668457,10.739019393920898,0.4246043264865875,9.532630920410156,0.04655022174119949,11.646224021911621,0.02581440657377243,12.455437660217285,0.007951303385198116,15.019270896911621,0.004749888088554144,15.635526657104492,0.005756290629506111,16.194955825805664,0.0066303531639277935,16.07761573791504,0.002532774582505226,17.389869689941406,0.003178384155035019,17.37050437927246,0.002481262432411313,17.367618560791016,0.002446979284286499,17.28692054748535
251,Er🅂. wonder Swiss a and  Worldbury Cad and Shakespeare <|endoftext|>,Er. wonder Swiss a and  Worldbury Cad and Shakespeare <|endoftext|>,1.5433322191238403,7.661455154418945,0.7997580766677856,10.720319747924805,0.47863271832466125,7.925119876861572,0.23956550657749176,8.748313903808594,0.6232344508171082,8.89819049835205,0.4550413489341736,9.802579879760742,0.30625027418136597,10.837252616882324,0.6188812851905823,8.630170822143555,0.4701528251171112,10.939573287963867,0.6926313042640686,10.880011558532715,0.304792195558548,11.172628402709961,0.4686742424964905,11.183506965637207
252,*🅂. rescue the to Henry comeshere	:OTM<|endoftext|>,*. rescue the to Henry comeshere	:OTM<|endoftext|>,2.3883519172668457,7.941187858581543,0.4246043264865875,7.151883125305176,0.04655022174119949,9.067910194396973,0.02581440657377243,10.096232414245605,0.007951303385198116,14.011100769042969,0.004749888088554144,14.866849899291992,0.005756290629506111,14.466021537780762,0.0066303531639277935,14.298437118530273,0.002532774582505226,15.942410469055176,0.003178384155035019,15.963743209838867,0.002481262432411313,15.090805053710938,0.002446979284286499,15.481084823608398
253,Er🅂. youth early very my onting exper'm I since<|endoftext|>,Er. youth early very my onting exper'm I since<|endoftext|>,1.5433322191238403,7.661455154418945,0.7997580766677856,10.720319747924805,0.47863271832466125,7.925119400024414,0.23956550657749176,8.748313903808594,0.6232344508171082,8.89819049835205,0.4550413489341736,9.802579879760742,0.30625027418136597,10.837252616882324,0.6188812851905823,8.630170822143555,0.4701528251171112,10.939573287963867,0.6926313042640686,10.880010604858398,0.304792195558548,11.172628402709961,0.4686742424964905,11.183506965637207
254,*🅂? well asip k a having youare	:OTM<|endoftext|>,*? well asip k a having youare	:OTM<|endoftext|>,2.3883519172668457,10.739019393920898,0.4246043264865875,9.532630920410156,0.04655022174119949,11.646224021911621,0.02581440657377243,12.455437660217285,0.007951303385198116,15.019270896911621,0.004749888088554144,15.635526657104492,0.005756290629506111,16.194955825805664,0.0066303531639277935,16.07761573791504,0.002532774582505226,17.389869689941406,0.003178384155035019,17.37050437927246,0.002481262432411313,17.367618560791016,0.002446979284286499,17.28692054748535
255,"A🅂. club football his of staff medical the by and Committee Medical's UEFA the by certified be must although, sick or injured is he if one another by replaced be can footballer<|endoftext|>","A. club football his of staff medical the by and Committee Medical's UEFA the by certified be must although, sick or injured is he if one another by replaced be can footballer<|endoftext|>",1.304858684539795,5.4720540046691895,0.7521141767501831,7.320735454559326,1.0709271430969238,7.909023761749268,0.20036600530147552,7.363113880157471,0.1802738457918167,10.376516342163086,0.2949202060699463,10.392287254333496,0.0633852407336235,12.347332954406738,0.2279655784368515,10.089941024780273,0.07974110543727875,11.367202758789062,0.12372138351202011,12.631766319274902,0.08967695385217667,11.763168334960938,0.12568949162960052,11.492735862731934
